,date_time,title
886755,2018-07-16 10:25:00-04:00,"Citi Earlier Commented On Netflix Ahead Of Q2 Report: Highlighted US Dollar Strength Since Mgmt. Issued Q2 Guidance, Warns Q3 Outlook Could Fall Below Expectations As A Result"
886756,2018-07-16 10:14:00-04:00,Back To Banks: More Financial Results In Ahead of Powell Testimony Later This Week
886757,2018-07-16 09:35:00-04:00,"Round Two Of Bank Earnings Coming Up With Bank of America, Goldman Sachs And Morgan Stanley"
886758,2018-07-16 09:34:00-04:00,10 Biggest Price Target Changes For Monday
886759,2018-07-16 09:08:00-04:00,Changing Channels: Buckingham Turns Bearish On Netflix Ahead Of Q2 Print
886760,2018-07-16 09:03:00-04:00,"Benzinga's Top Upgrades, Downgrades For July 16, 2018"
886761,2018-07-16 09:01:00-04:00,"The Market In 5 Minutes: Trump-Putin, Prime Day, Netflix And More"
886762,2018-07-16 08:03:00-04:00,"Buckingham Downgrades Netflix to Underperform, Raises Price Target to $333"
886763,2018-07-16 04:33:00-04:00,"6 Stocks To Watch For July 16, 2018"
886764,2018-07-16 04:03:00-04:00,"Earnings Scheduled For July 16, 2018"
886765,2018-07-15 15:47:00-04:00,Netflix Q2 Earnings Preview: What To Watch For In The Streaming Giant's Report
886766,2018-07-15 15:42:00-04:00,"Benzinga's Bulls & Bears Of The Week: AT&T, Facebook, Intel, Netflix, Twitter And More"
886767,2018-07-13 17:15:00-04:00,Netflix Sheds Over 4% After Analysts Cast Doubt On Upside
886768,2018-07-13 12:30:00-04:00,The Sky Bidding War: What It Means For Any Potential Fox Acquisition
886769,2018-07-13 12:03:00-04:00,"Suntrust Maintains Hold On Netflix, Raises Price Target From $270 To $415; Firm Says Stock Is 'Best Fundamental Story In Our Coverage', Says Q3 Subscriber Consensus Looks Reasonable"
886770,2018-07-13 10:04:00-04:00,Netflix Option Alert: Fri $410 Calls Sweep (22) near the Ask: 504 @ $0.454 vs 4595 OI; Earnings 7/16 After Close Ref=$399.2835
886771,2018-07-13 09:45:00-04:00,Netflix Option Alert: Fri $415 Calls Sweep (2) near the Ask: 597 @ $0.375 vs 6861 OI; Earnings 7/16 After Close Ref=$402.89
886772,2018-07-13 08:48:00-04:00,"Hearing Suntrust Out Cautious On Netflix Into Q2 Earnings Seeing Subscription Adds Below Guidance, Unconfirmed"
886773,2018-07-13 08:19:00-04:00,"Deutsche Bank Out With A Note Saying Netflix May Miss Q2 Net Sub Adds, Sees Q2 Earnings As A Near Term Risk For Downside"
886774,2018-07-13 08:19:00-04:00,"The Market In 5 Minutes: AT&T-Time Warner Appeal, Johnson & Johnson Lawsuit, Theresa May And More"
886775,2018-07-13 07:00:00-04:00,"A Peek Into The Markets: US Stock Futures Flat Ahead Of Citigroup, Wells Fargo Earnings"
886776,2018-07-12 16:10:00-04:00,Netflix Makes Emmy History
886777,2018-07-12 13:42:00-04:00,"Bank Earnings: JPMorgan, Wells Fargo And Citigroup Are Slated To Report Friday Morning"
886778,2018-07-12 10:30:00-04:00,Wall Street Sees A Bounce After Trade-Driven Losses
886779,2018-07-12 10:06:00-04:00,UBS Downgrades Netflix: 'Hitting Pause On Binge Buying'
886780,2018-07-12 09:20:00-04:00,"Benzinga's Top Upgrades, Downgrades For July 12, 2018"
886781,2018-07-12 09:07:00-04:00,"The Market In 5 Minutes: CPI, Jobless Claims, Papa John's, Musk-Flint And More"
886782,2018-07-12 08:58:00-04:00,"Morgan Stanley Maintains Overweight on Netflix, Raises Price Target to $480"
886783,2018-07-12 08:57:00-04:00,Netflix Shares Tick $2 Lower From Pre-Market High Around $418; Traders Circulating Word Of Cautious Comments From M Science
886784,2018-07-12 06:51:00-04:00,A Peek Into The Markets: US Stock Futures Gain Ahead Of Consumer Price Index
886785,2018-07-12 06:16:00-04:00,UBS Downgrades Netflix to Neutral
886786,2018-07-11 17:06:00-04:00,Netflix Shares Fall 0.8% After Hours Amid Report Stock Downgraded By UBS
886787,2018-07-11 16:19:00-04:00,Stifel Raises Netflix Price Target Ahead Of Q2 Print
886788,2018-07-11 14:54:00-04:00,"Nomura Bullish on Alphabet, Facebook, Spotify: 'Still Some Room For Growth'"
886789,2018-07-11 09:05:00-04:00,"Benzinga's Top Upgrades, Downgrades For July 11, 2018"
886790,2018-07-11 08:15:00-04:00,"Credit Suisse Initiates Coverage On Netflix with Outperform Rating, Announces $500 Price Target"
886791,2018-07-11 07:49:00-04:00,"Nomura Initiates Coverage On Netflix with Neutral Rating, Announces $370 Price Target"
886792,2018-07-10 16:46:00-04:00,TD Ameritrade Traders Adopt Some Old And New Approaches To The Trade War Market In June's IMX
886793,2018-07-10 12:27:00-04:00,Investor Movement Index June Summary
886794,2018-07-09 09:31:00-04:00,7 Biggest Price Target Changes For Monday
886795,2018-07-09 08:16:00-04:00,"Barclays Maintains Overweight on Netflix, Raises Price Target to $450"
886796,2018-07-07 11:10:00-04:00,Survey: More Than One-Third Of Millennials Prefer To Watch Netflix On TV Over Cable
886797,2018-07-05 15:47:00-04:00,Infographic: 5 Fun Facts About Netflix
886798,2018-07-03 13:03:00-04:00,'Netflix might be on the verge of launching its most expensive plan ever' - BGR
886799,2018-07-02 15:27:00-04:00,"The Best Performing Sectors, Assets In The First Half Of 2018"
886800,2018-07-02 14:35:00-04:00,Tech Sector Earnings: What's Been Going on Ahead Of Q2 Reports?
886801,2018-07-01 16:37:00-04:00,A 2018 Midyear Update: The 10 Best-Performing S&P 500 Stocks
886802,2018-06-30 18:02:00-04:00,"Barron's Picks And Pans: Apple, Mastercard, Sirius XM, Verizon And More"
886803,2018-06-29 12:17:00-04:00,iShares Enters Robotics ETF Fray
886804,2018-06-29 11:41:00-04:00,Netflix Option Alert: Jan 18 $300 Puts Sweep (34) near the Ask: 547 @ $13.243 vs 2959 OI; Earnings 7/16 After Close Ref=$394.2563
886805,2018-06-27 15:47:00-04:00,Netflix Option Alert: Sep 21 $300 Puts at the Ask: 3000 @ $6.75 vs 3318 OI; Earnings 7/16 After Close Ref=$393.54
886806,2018-06-27 10:55:00-04:00,"Bank Of America: After 100% Gain, Netflix Has More Upside Ahead"
886807,2018-06-27 10:47:00-04:00,8 Biggest Price Target Changes For Wednesday
886808,2018-06-27 08:39:00-04:00,"Bank of America Maintains Buy on Netflix, Raises Price Target to $460"
886809,2018-06-27 06:00:00-04:00,Bofa Merrill Says Netflix Can Reach 360M Global Subscribers by 2030
886810,2018-06-26 09:24:00-04:00,Imperial Capital: 5 Reasons Why Netflix Still Has Runway Ahead
886811,2018-06-26 09:17:00-04:00,3 Investor Takeaways From E3 2018
886812,2018-06-26 04:40:00-04:00,"Imperial Capital Initiates Netflix With Outperform, $503 Price Target"
886813,2018-06-25 16:23:00-04:00,Steven Cohen's 7 Largest Stock Acquisitions In Q1
886814,2018-06-25 16:14:00-04:00,Markets Still Spooked By Trade Fears; Tech Sector Leads Stocks Lower
886815,2018-06-25 12:31:00-04:00,"Forecasting How Shares Of Netflix, Tesla, And First Solar Will Perform This Week"
886816,2018-06-22 10:28:00-04:00,"There's A Lot Of Capital In The Gaming Industry, And It's Not Just In eSports"
886817,2018-06-21 14:50:00-04:00,Experts: Viacom-Netflix Deal Could Spark New Media Trend Toward OTT Content Partnerships
886818,2018-06-21 10:25:00-04:00,"Telecom M&A Poses No Near-Term Threat To Netflix, Says Bullish Pivotal Research"
886819,2018-06-21 10:22:00-04:00,Investors Appear To Like Small Caps Amid Continued Trade Worries
886820,2018-06-21 10:04:00-04:00,"The Information Reports 'Left On Merger Sidelines, Viacom Strikes Netflix Deal'"
886821,2018-06-20 11:01:00-04:00,State Street Launches ETF Ahead Of Communication Services Sector Debut
886822,2018-06-19 13:53:00-04:00,"Netflix Shares Make A New All Time High, Trade Above $400 Level For First Time"
886823,2018-06-19 13:17:00-04:00,"Stocks That Made New 52-Week Highs Today Include: Netflix, Twenty-First Century Fox, Advance Auto Parts, TripAdvisor, and Motorola Solutions"
886824,2018-06-19 11:54:00-04:00,A Look Back At What's Happened To Each Sector Through The First Half Of 2018 (Part 1)
886825,2018-06-19 11:53:00-04:00,Piper Jaffray Lifts Netflix's Price Target To $420
886826,2018-06-19 10:24:00-04:00,"Monness Crespi Hardt Maintains Buy on Netflix, Raises Price Target to $460"
886827,2018-06-18 08:59:00-04:00,DISH Network Announces Its EVOLVE platform will integrate Netflix Into Hotel TVs
886828,2018-06-15 14:03:00-04:00,"The Oprah Effect: Apple, Winfrey Sign Multiyear Programming Deal"
886829,2018-06-15 13:58:00-04:00,"Stocks That Made New 52-Week Highs Today Include: Electronic Arts, Intuit, NetApp, Netflix, Republic Services, VeriSign, Union Pacific, Zoetis, Twenty-First Century Fox, Edward Lifesciences, Ansys, and Advance Auto Parts"
886830,2018-06-15 11:36:00-04:00,"'Citron $NFLX to $340 call.  Before any of the pundits or critics who criticize Citron comment further,  just read a copy of Randall Stephenson's email that went to all $TWX execs day after merger approval.  Let's get ready to rumble. 170 mil subs'-Citron"
886831,2018-06-15 08:45:00-04:00,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning Of Jun. 15, 2018"
886832,2018-06-14 16:12:00-04:00,Netflix To Announce Q2 Results July 16th ~4:05pm ET
886833,2018-06-14 12:54:00-04:00,Citron Says Netflix Bulls Need A 'Reality Check'
886834,2018-06-14 11:28:00-04:00,"'Citron explains why $NFLX is on its way back to $340. A theory that Bob Dylan would agree with. The winds have changed: no one has to beat $NFLX,'"
886835,2018-06-14 10:32:00-04:00,More Central Bank News As ECB Follows Fed Rate Hike With Tapering Plans
886836,2018-06-14 10:11:00-04:00,"Deutsche Bank Holds Spotify, But Names 4 Ways It Could Turn Bullish On The Streaming Service"
886837,2018-06-13 13:55:00-04:00,Netflix Says They Don't Have Any Plans To Get Into Gaming
886838,2018-06-13 13:32:00-04:00,"Goldman Sachs Raises Netflix Price Target To $490, Projects Positive Cash Flow By 2022"
886839,2018-06-13 12:37:00-04:00,"Techradar Updates Original Netflix Article, 'Netflix says that the details we were provided on the Stranger Things game from our source weren't accurate and has agreed to provide additional details on the story.'"
886840,2018-06-13 12:35:00-04:00,'Netflix + GameStop stocks are moving on a report that Netflix is about to host streamable video games. It's not'-Bloomberg's Lucas Shaw Tweets
886841,2018-06-13 12:10:00-04:00,"An Hour Ago, Techradar Reported 'Exclusive: Netflix to add games to its service, including Stranger Things and Minecraft'"
886842,2018-06-13 11:57:00-04:00,"Wall Street Analysts Reflect On AT&T-Time Warner Ruling, Assess Implications Outside Tech, Media"
886843,2018-06-13 11:51:00-04:00,A Disruptive Retail ETF
886844,2018-06-13 11:33:00-04:00,"Stocks That Made New 52-Week Highs Today Include: IDEXX Labs, JB Hunt, Fiserv, Mosaic, F5 Networks, Netflix, Progressive, Global Payments, Tiffany, UnitedHealth, AMD, Motorola Solutions"
886845,2018-06-13 11:25:00-04:00,'How Netflix sent the media industry into a frenzy by being the anti-Amazon'
886846,2018-06-13 09:52:00-04:00,Netflix Option Alert: Fri $355 Calls Sweep (7) near the Ask: 500 @ $18.901 vs 9907 OI; Earnings 7/16 After Close [est] Ref=$373.23
886847,2018-06-12 12:09:00-04:00,"UPDATE: From Genius Brands Chair, CEO Letter To Holders: 'we will have an important release out next Tuesday regarding our business with Netflix and Amazon'"
886848,2018-06-11 18:05:00-04:00,'We are aware of members having trouble streaming on all devices. We are investigating the issue and appreciate your patience.' -Tweet From Netflix Customer Service
886849,2018-06-11 12:29:00-04:00,Net Neutrality Repeal Is Official: Will You Notice?
886850,2018-06-11 04:45:00-04:00,"BBC, ITV, Channel 4 Agreed on Deal to Invest in Freeview to Combat Competition Netflix, Amazon"
886851,2018-06-08 12:48:00-04:00,How Microsoft Could Build The 'Netflix Of Gaming'
886852,2018-06-08 11:01:00-04:00,"What Alexa On Amazon's Fire TV Means For Netflix, Roku, Spotify, Comcast"
886853,2018-06-08 10:12:00-04:00,Netflix Option Alert: Fri $357.5 Calls Sweep (3) near the Ask: 503 @ $4.3 vs 2171 OI; Earnings 7/16 After Close [est] Ref=$361.37
886854,2018-06-06 12:15:00-04:00,'NBC News Is Building a Streaming-Video Outlet'
886855,2018-06-06 09:36:00-04:00,O'Leary's O'Shares Introduces An 'Internet Giants' ETF
886856,2018-06-06 07:19:00-04:00,Netflix Holding Annual Shareholder Meeting Today
886857,2018-06-05 11:01:00-04:00,A Momentum ETF In The June Spotlight
886858,2018-06-05 10:47:00-04:00,Netflix Option Alert: Jun 29 $360 Puts at the Bid: 500 @ $6.151 vs 91 OI; Earnings 7/16 After Close [est] Ref=$369.44
886859,2018-06-05 10:34:00-04:00,Investors Cheer Tech While Jobs Report Momentum Continues
886860,2018-06-04 17:22:00-04:00,"UPDATE: S&P Dow Jones Indices Announces Monsanto Will Be Replaced By Netflix In S&P 100, By Twitter In S&P 500"
886861,2018-06-04 17:17:00-04:00,Watching Shares of Netflix and Twitter; S&P Dow Jones Indices Reports Netflix To Join S&P 100; Twitter To Join S&P 500
886862,2018-06-04 12:12:00-04:00,"The Week Ahead: Apple's Developer Conference In The Spotlight, ASCO Meeting Could Move Biotechs"
886863,2018-06-03 17:52:00-04:00,"Benzinga's Bulls & Bears Of The Week: AbbVie, Lululemon, Netflix, Snap And More"
886864,2018-06-01 12:16:00-04:00,"Netflix Could Be Worth Up To $750 Per Share In 3 Years, Says RBC's Mahaney"
886865,2018-05-31 11:47:00-04:00,This Indicator Says Shares Of Netflix Are Going To Keep Rising
886866,2018-05-29 15:57:00-04:00,5 Reasons Why Comcast Is Fighting Disney For Fox
886867,2018-05-29 10:58:00-04:00,"Stocks That Made New 52-Week Highs Today Include: Intel, Netflix, Align Technology, Micron, Monsanto, and Ralph Lauren"
886868,2018-05-29 10:37:00-04:00,7 Biggest Price Target Changes For Tuesday
886869,2018-05-28 09:32:00-04:00,Millennials Are Missing Out On Their Own ETF
886870,2018-05-25 11:05:00-04:00,Citron Goes Full Bull On Roku
886871,2018-05-25 10:34:00-04:00,"Stocks That Made New 52-Week Highs Today Include: JB Hunt Transport, Nasdaq, Baxter International, Expeditors International, Centene, AES, Netflix, Intuit, Sysco, and Lab Corp"
886872,2018-05-24 13:38:00-04:00,"Out With The Old, In With The New: Telecom Sector To Become Communications Services Sector"
886873,2018-05-24 10:51:00-04:00,'$NFLX just passed $DIS in market cap.'-CNBC's David Faber Tweets
886874,2018-05-24 10:27:00-04:00,"Spain's Telefonica To Integrate Netflix Into Its TV, Video Platforms In Latin America"
886875,2018-05-23 14:56:00-04:00,"Stocks That Made New 52-Week Highs Today Include: Host Hotels & Resorts, Netflix, Stryker, and Align Technology"
886876,2018-05-23 09:34:00-04:00,NYSE Says Will Launch FANG+ Options On Jun. 4
886877,2018-05-22 09:02:00-04:00,"The Market In 5 Minutes: WWE's Big Deal, Netflix And The Obamas, Sony-EMI And More"
886878,2018-05-22 07:29:00-04:00,Dan Nathan Sees Unusual Options Activity In Netflix
886879,2018-05-21 14:02:00-04:00,The Obamas Sign Netflix Production Deal
886880,2018-05-21 12:13:00-04:00,UPDATE: Netflix PR Confirms Multi-Year Deal With The Obamas
886881,2018-05-21 12:06:00-04:00,"'NETFLIX has landed the Obamas :: ""President Barack Obama and Michelle Obama have entered into a multi-year agreement to produce films and series for Netflix'-CNN's Dylan Byers Tweet"
886882,2018-05-20 14:13:00-04:00,The 5 Coolest Things We Saw At The 2018 Motor City Comic Con
886883,2018-05-18 13:06:00-04:00,"Moving Day: The Stocks Leaving Tech, Discretionary ETFs For The New Communication Services Sector"
886884,2018-05-18 11:09:00-04:00,"UPDATE: Bank Of America Released A Note Earlier Today That Speculated Netflix Could Grow Subs To 360M By 2030 Given A 8% Compounded Annual Growth Rate In Subs; Believes Stock Upside Would Come From Pricing, Margins, 5G, Or India"
886885,2018-05-18 11:07:00-04:00,'Netflix will nearly triple its subscriber base to 360 million by 2030: Bank of America'
886886,2018-05-16 14:04:00-04:00,Netflix Option Alert: May 25 $325 Puts Sweep (4) at the Bid: 741 @ $3.9 vs 632 OI; Ref=$329.239
886887,2018-05-16 12:40:00-04:00,"REMINDER: U.S. Senate Voting Today On Halting FCC Repeal Of Net Neutrality, Watch Wireless, Media, And Streaming Stocks e.g. Netflix, Comcast, AT&T, Verizon, T-Mobile, et al"
886888,2018-05-16 11:51:00-04:00,Where Do The FAANG Stocks Go From Here?
886889,2018-05-16 11:38:00-04:00,"Q1 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolio"
886890,2018-05-15 14:56:00-04:00,13F From Tiger Global Shows Raised Stake In Netflix From ~1.75M Shares To ~2.16M Shares
886891,2018-05-15 10:26:00-04:00,Analyst Says Sell Spotify As Shares Are Too Expensive Right Now
886892,2018-05-11 15:33:00-04:00,TD Ameritrade Data Shows Retail Investors Are Becoming More Picky About Their Stocks
886893,2018-05-11 11:30:00-04:00,Will Net Neutrality Stage A Comeback? Winners And Losers
886894,2018-05-10 12:26:00-04:00,"Netflix Shares Down ~0.7% Over Last Few Mins., Now Rebounding From $328 Level; Stock Down 0.5% For Session; Not Seeing News To Justify Move Lower"
886895,2018-05-09 14:44:00-04:00,A Multi-Factor ETF Is Coming Of Age
886896,2018-05-09 11:26:00-04:00,"Disney Blames College Football Playoffs, NBA Games For ESPN Profit Slump"
886897,2018-05-08 16:04:00-04:00,Media Analyst Predicts Microsoft Will Buy Netflix As A Streaming Play
886898,2018-05-08 12:53:00-04:00,Here's Why FAANG Stocks Are Still The Market Leaders
886899,2018-05-08 10:44:00-04:00,Investor Movement Index April Summary
886900,2018-05-05 14:03:00-04:00,"Mike Olson's Bullish Musings On Activision, Amazon And Netflix"
886901,2018-05-02 12:04:00-04:00,"What's New At Hulu? Offline Viewing, New Shows And More"
886902,2018-05-02 10:23:00-04:00,Online Retail ETF Celebrates Second Anniversary In Style
886903,2018-05-01 12:48:00-04:00,"Analyst: Spotify Is A Great Product, But Not A Great Stock At This Valuation"
886904,2018-05-01 10:23:00-04:00,"Apple Results, Fed Decision, Jobs Report In Focus; Merck, Pfizer Reports Mixed"
886905,2018-04-30 17:14:00-04:00,Playmakers: The Investor Picks From CNBC's 2018 Stock Draft
886906,2018-04-30 16:24:00-04:00,Wedbush's Michael Pachter Breaks Down This Year's Record Movie Theater Turnout
886907,2018-04-30 12:15:00-04:00,Tech Analyst Thinks MoviePass Will Be Out Of Business Within 18 Months
886908,2018-04-30 11:55:00-04:00,Listen To The Music: Evercore Names 5 Reasons Why Spotify Is A Winner
886909,2018-04-30 10:07:00-04:00,"Busy Week Begins With McDonald's Beating Estimates; Fed Meeting, Jobs Data Loom"
886910,2018-04-29 08:31:00-04:00,"Barron's Picks And Pans: Value Stocks, Disney, Chipotle And More"
